Vuln ID,Summary,CVSS Severity,Link
CVE-2023-41090,Race condition in some Intel(R) MAS software before version 2.3 may allow a privileged user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:16:05 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-41090
CVE-2023-40161,Improper access control in some Intel Unite(R) Client software before version 4.2.35041 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:16:05 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-40161
CVE-2023-40156,Uncontrolled search path element in some Intel(R) SSU software before version 3.0.0.2 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:16:04 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-40156
CVE-2023-40154,Incorrect default permissions in the Intel(R) SUR for Gameplay Software before version 2.0.1901 may allow privillaged user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:16:04 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-40154
CVE-2023-39941,Improper access control in some Intel(R) SUR software before version 2.4.10587 may allow an unauthenticated user to potentially enable denial of service via adjacent access.,"February 14, 2024; 9:16:04 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-39941
CVE-2023-39932,Uncontrolled search path in the Intel(R) SUR for Gameplay Software before version 2.0.1901 may allow a privillaged user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:16:03 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-39932
CVE-2023-39432,"Improper access control element in some Intel(R) Ethernet tools and driver install software, before versions 28.2, may allow an authenticated user to potentially enable escalation of privilege via local access.","February 14, 2024; 9:16:02 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-39432
CVE-2023-39425,Improper access control in some Intel(R) DSA software before version 23.4.33 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:16:02 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-39425
CVE-2023-38566,Uncontrolled search path in some Intel(R) ISPC software before version 1.21.0 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:16:01 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-38566
CVE-2023-38561,Improper access control in some Intel(R) XTU software before version 7.12.0.29 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:16:01 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-38561
CVE-2023-38135,Improper authorization in some Intel(R) PM software may allow a privileged user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:16:01 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-38135
CVE-2023-36493,Uncontrolled search path in some Intel(R) SDK for OpenCL(TM) Applications software may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:16:00 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-36493
CVE-2023-36490,Improper initialization in some Intel(R) MAS software before version 2.3 may allow an authenticated user to potentially enable denial of service via local access.,"February 14, 2024; 9:16:00 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-36490
CVE-2023-35769,Uncontrolled search path in some Intel(R) CIP software before version 2.4.10577 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:16:00 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-35769
CVE-2023-35121,Improper access control in some Intel(R) oneAPI DPC++/C++ Compiler software before version 2023.2.1 may allow authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:16:00 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-35121
CVE-2023-35062,Improper access control in some Intel(R) DSA software before version 23.4.33 may allow a privileged user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:59 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-35062
CVE-2023-35061,Improper initialization for some Intel(R) PROSet/Wireless and Intel(R) Killer(TM) Wi-Fi software before version 22.240 may allow an unauthenticated user to potentially enable information disclosure via adjacent access.,"February 14, 2024; 9:15:59 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-35061
CVE-2023-35060,Uncontrolled search path in some Intel(R) Battery Life Diagnostic Tool software before version 2.3.1 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:58 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-35060
CVE-2023-35003,Path transversal in some Intel(R) VROC software before version 8.0.8.1001 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:58 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-35003
CVE-2023-34983,Improper input validation for some Intel(R) PROSet/Wireless and Intel(R) Killer(TM) Wi-Fi software before version 22.240 may allow an unauthenticated user to potentially enable denial of service via adjacent access.,"February 14, 2024; 9:15:57 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-34983
CVE-2023-34351,Buffer underflow in some Intel(R) PCM software before version 202307 may allow an unauthenticated user to potentially enable denial of service via network access.,"February 14, 2024; 9:15:57 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-34351
CVE-2023-34315,Incorrect default permissions in some Intel(R) VROC software before version 8.0.8.1001 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:56 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-34315
CVE-2023-33875,Improper access control for some Intel(R) PROSet/Wireless and Intel(R) Killer(TM) Wi-Fi software before version 22.240 may allow an unauthenticated user to potentially enable denial of service via local access..,"February 14, 2024; 9:15:56 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-33875
CVE-2023-33870,Insecure inherited permissions in some Intel(R) Ethernet tools and driver install software may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:55 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-33870
CVE-2023-32651,Improper validation of specified type of input for some Intel(R) PROSet/Wireless and Intel(R) Killer(TM) Wi-Fi software before version 22.240 may allow an unauthenticated user to potentially enable denial of service via adjacent access.,"February 14, 2024; 9:15:54 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-32651
CVE-2023-32647,Improper access control in some Intel(R) XTU software before version 7.12.0.29 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:54 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-32647
CVE-2023-32646,Uncontrolled search path element in some Intel(R) VROC software before version 8.0.8.1001 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:53 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-32646
CVE-2023-32644,Protection mechanism failure for some Intel(R) PROSet/Wireless and Intel(R) Killer(TM) Wi-Fi software before version 22.240 may allow an unauthenticated user to potentially enable denial of service via adjacent access.,"February 14, 2024; 9:15:53 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-32644
CVE-2023-32642,Insufficient adherence to expected conventions for some Intel(R) PROSet/Wireless and Intel(R) Killer(TM) Wi-Fi software before version 22.240 may allow an unauthenticated user to potentially enable denial of service via adjacent access.,"February 14, 2024; 9:15:52 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-32642
CVE-2023-32618,Uncontrolled search path in some Intel(R) oneAPI Toolkit and component software installers before version 4.3.2 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:51 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-32618
CVE-2023-32280,Insufficiently protected credentials in some Intel(R) Server Product OpenBMC firmware before versions egs-1.05 may allow an unauthenticated user to enable information disclosure via network access.,"February 14, 2024; 9:15:50 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-32280
CVE-2023-31271,Improper access control in some Intel(R) VROC software before version 8.0.8.1001 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:50 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-31271
CVE-2023-31189,Improper authentication in some Intel(R) Server Product OpenBMC firmware before version egs-1.09 may allow an authenticated user to enable escalation of privilege via local access.,"February 14, 2024; 9:15:50 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-31189
CVE-2023-30767,Improper buffer restrictions in Intel(R) Optimization for TensorFlow before version 2.13.0 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:50 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-30767
CVE-2023-29162,Improper buffer restrictions in some Intel(R) C++ Compiler Classic before version 2021.8 may allow authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:49 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-29162
CVE-2023-29153,Uncontrolled resource consumption for some Intel(R) SPS firmware before version SPS_E5_06.01.04.002.0 may allow a privileged user to potentially enable denial of service via network access.,"February 14, 2024; 9:15:49 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-29153
CVE-2023-28745,"Uncontrolled search path in Intel(R) QSFP+ Configuration Utility software, all versions, may allow an authenticated user to potentially enable escalation of privilege via local access.","February 14, 2024; 9:15:48 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-28745
CVE-2023-28739,Incorrect default permissions in some Intel(R) Chipset Driver Software before version 10.1.19444.8378 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:48 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-28739
CVE-2023-28720,Improper initialization for some Intel(R) PROSet/Wireless and Intel(R) Killer(TM) Wi-Fi software before version 22.240 may allow an unauthenticated user to potentially enable denial of service via adjacent access..,"February 14, 2024; 9:15:48 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-28720
CVE-2023-28715,Improper access control in some Intel(R) oneAPI Toolkit and component software installers before version 4.3.2 may allow an authenticated user to potentially enable denial of service via local access.,"February 14, 2024; 9:15:48 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-28715
CVE-2023-28407,Uncontrolled search path in some Intel(R) XTU software before version 7.12.0.29 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:47 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-28407
CVE-2023-28396,Improper access control in firmware for some Intel(R) Thunderbol(TM) Controllers versions before 41 may allow a privileged user to enable denial of service via local access.,"February 14, 2024; 9:15:47 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-28396
CVE-2023-28374,Improper input validation for some Intel(R) PROSet/Wireless and Intel(R) Killer(TM) Wi-Fi software before version 22.240 may allow an unauthenticated user to potentially enable denial of service via adjacent access.,"February 14, 2024; 9:15:47 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-28374
CVE-2023-27517,"Improper access control in some Intel(R) Optane(TM) PMem software before versions 01.00.00.3547, 02.00.00.3915, 03.00.00.0483 may allow an athenticated user to potentially enable escalation of privilege via local access.","February 14, 2024; 9:15:47 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-27517
CVE-2023-27308,Improper buffer restrictions in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow a privileged user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:47 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-27308
CVE-2023-27307,Improper buffer restrictions in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable information disclosure via local access.,"February 14, 2024; 9:15:46 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-27307
CVE-2023-27303,Improper access control in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable information disclosure via local access.,"February 14, 2024; 9:15:46 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-27303
CVE-2023-27301,Improper access control in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:46 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-27301
CVE-2023-27300,Improper buffer restrictions in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable information disclosure via local access.,"February 14, 2024; 9:15:45 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-27300
CVE-2023-26596,Improper access control in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable denial of service via local access.,"February 14, 2024; 9:15:45 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-26596
CVE-2023-26592,Deserialization of untrusted data in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable a denial of service via local access.,"February 14, 2024; 9:15:45 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-26592
CVE-2023-26591,Unchecked return value in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an unauthenticated user to potentially enable denial of service via physical access.,"February 14, 2024; 9:15:44 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-26591
CVE-2023-26586,Uncaught exception for some Intel(R) PROSet/Wireless and Intel(R) Killer(TM) Wi-Fi software before version 22.240 may allow an unauthenticated user to potentially enable denial of service via adjacent access.,"February 14, 2024; 9:15:44 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-26586
CVE-2023-26585,Improper access control in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable denial of service via local access.,"February 14, 2024; 9:15:44 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-26585
CVE-2023-25951,Improper input validation for some Intel(R) PROSet/Wireless and Intel(R) Killer(TM) Wi-Fi software before version 22.240 may allow a privileged user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:44 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-25951
CVE-2023-25945,Protection mechanism failure in some Intel(R) OFU software before version 14.1.31 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:43 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-25945
CVE-2023-25779,Uncontrolled search path element in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:43 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-25779
CVE-2023-25777,Improper access control in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:43 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-25777
CVE-2023-25769,Uncontrolled resource consumption in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable denial of service via local access.,"February 14, 2024; 9:15:42 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-25769
CVE-2023-25174,Improper access control in some Intel(R) Chipset Driver Software before version 10.1.19444.8378 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:42 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-25174
CVE-2023-25073,Improper access control in some Intel(R) DSA software before version 23.4.33 may allow an authenticated user to potentially enable denial of service via local access.,"February 14, 2024; 9:15:41 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-25073
CVE-2023-24591,Uncontrolled search path in some Intel(R) Binary Configuration Tool software before version 3.4.4 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:40 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-24591
CVE-2023-24589,Improper buffer restrictions in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow a privileged user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:40 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-24589
CVE-2023-24542,Unquoted search path or element in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:40 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-24542
CVE-2023-24481,Improper access control in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:40 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-24481
CVE-2023-24463,Improper input validation in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an unauthenticated user to potentially enable information disclosure via adjacent access.,"February 14, 2024; 9:15:40 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-24463
CVE-2023-22848,Improper access control in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable denial of service via local access.,"February 14, 2024; 9:15:39 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-22848
CVE-2023-22390,Improper buffer restrictions in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable information disclosure via local access.,"February 14, 2024; 9:15:39 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-22390
CVE-2023-22342,Improper input validation in some Intel(R) Thunderbolt(TM) DCH drivers for Windows before version 88 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:39 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-22342
CVE-2023-22311,Improper access control in some Intel(R) Optane(TM) PMem 100 Series Management Software before version 01.00.00.3547 may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:38 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-22311
CVE-2023-22293,Improper access control in the Intel(R) Thunderbolt(TM) DCH drivers for Windows may allow an authenticated user to potentially enable escalation of privilege via local access.,"February 14, 2024; 9:15:38 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-22293
CVE-2023-48987,"Blind SQL Injection vulnerability in CU Solutions Group (CUSG) Content Management System (CMS) before v.7.75 allows a remote attacker to execute arbitrary code, escalate privileges, and obtain sensitive information via a crafted script to the pages.php component.","February 14, 2024; 4:15:36 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-48987
CVE-2023-48986,"Cross Site Scripting (XSS) vulnerability in CU Solutions Group (CUSG) Content Management System (CMS) before v.7.75 allows a remote attacker to execute arbitrary code, escalate privileges, and obtain sensitive information via a crafted script to the users.php component.","February 14, 2024; 4:15:36 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-48986
CVE-2023-48985,"Cross Site Scripting (XSS) vulnerability in CU Solutions Group (CUSG) Content Management System (CMS) before v.7.75 allows a remote attacker to execute arbitrary code, escalate privileges, and obtain sensitive information via a crafted script to the login.php component.","February 14, 2024; 4:15:36 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-48985
CVE-2023-44294,"In Dell Secure Connect Gateway Application and Secure Connect Gateway Appliance (between v5.10.00.00 and v5.18.00.00), a security concern has been identified, where a malicious user with a valid User session may inject malicious content in filters of Collection Rest API. 
This issue may potentially lead to unintentional information disclosure from the product database.","February 14, 2024; 4:15:35 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-44294
CVE-2023-44293,"In Dell Secure Connect Gateway Application and Secure Connect Gateway Appliance (between v5.10.00.00 and v5.18.00.00), a security concern has been identified, where a malicious user with a valid User session may inject malicious content in filters of IP Range Rest API. This issue may potentially lead to unintentional information disclosure from the product database.","February 14, 2024; 3:15:09 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-44293
CVE-2023-44283,"In Dell SupportAssist for Home PCs (between v3.0 and v3.14.1) and SupportAssist for Business PCs (between v3.0 and v3.4.1), a security concern has been identified, impacting locally authenticated users on their respective PCs. This issue may potentially enable privilege escalation and the execution of arbitrary code, in the Windows system context, and confined to that specific local PC.","February 14, 2024; 3:15:09 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-44283
CVE-2023-39249,"Dell SupportAssist for Business PCs version 3.4.0 contains a local Authentication Bypass vulnerability that allows locally authenticated non-admin users to gain temporary privilege within the SupportAssist User Interface on their respective PC. The Run as Admin temporary privilege feature enables IT/System Administrators to perform driver scans and Dell-recommended driver installations without requiring them to log out of the local non-admin user session. However, the granted privilege is limited solely to the SupportAssist User Interface and automatically expires after 15 minutes.","February 14, 2024; 3:15:09 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-39249
CVE-2023-25535,Dell SupportAssist for Home PCs Installer Executable file version prior to 3.13.2.19 used for initial installation has a high vulnerability that can result in local privilege escalation (LPE). This vulnerability only affects first-time installations done prior to 8th March 2023,"February 14, 2024; 3:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-25535
CVE-2023-38960,Insecure Permissions issue in Raiden Professional Server RaidenFTPD v.2.4 build 4005 allows a local attacker to gain privileges and execute arbitrary code via crafted executable running from the installation directory.,"February 13, 2024; 6:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-38960
CVE-2023-6152,"A user changing their email after signing up and verifying it can change it without verification in profile settings.

The configuration option ""verify_email_enabled"" will only validate email only on sign up.","February 13, 2024; 5:15:45 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6152
CVE-2023-31347,"Due to a code bug in
Secure_TSC, SEV firmware may allow an attacker with high privileges to cause a
guest to observe an incorrect TSC when Secure TSC is enabled potentially
resulting in a loss of guest integrity.","February 13, 2024; 3:15:52 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-31347
CVE-2023-31346,"Failure to initialize
memory in SEV Firmware may allow a privileged attacker to access stale data
from other guests.","February 13, 2024; 3:15:52 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-31346
CVE-2023-20587,"Improper
Access Control in System Management Mode (SMM) may allow an attacker access to
the SPI flash potentially leading to arbitrary code execution.","February 13, 2024; 3:15:52 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-20587
CVE-2023-20579,"Improper
Access Control in the AMD SPI protection feature may allow a user with Ring0
(kernel mode) privileged access to bypass protections potentially resulting in
loss of integrity and availability.","February 13, 2024; 3:15:52 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-20579
CVE-2023-50808,Zimbra Collaboration before Kepler 9.0.0 Patch 38 GA allows DOM-based JavaScript injection in the Modern UI.,"February 13, 2024; 1:15:47 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-50808
CVE-2023-20570,"Insufficient verification of data authenticity in
the configuration state machine may allow a local attacker to potentially load
arbitrary bitstreams.","February 13, 2024; 1:15:47 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-20570
CVE-2023-48432,"An issue was discovered in Zimbra Collaboration (ZCS) 8.8.15, 9.0, and 10.0. XSS, with resultant session stealing, can occur via JavaScript code in a link (for a webmail redirection endpoint) within en email message, e.g., if a victim clicks on that link within Zimbra webmail.","February 13, 2024; 11:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-48432
CVE-2023-45207,"An issue was discovered in Zimbra Collaboration (ZCS) 8.8.15, 9.0, and 10.0. An attacker can send a PDF document through mail that contains malicious JavaScript. While previewing this file in webmail in the Chrome browser, the stored XSS payload is executed. (This has been mitigated by sanitising the JavaScript code present in a PDF document.)","February 13, 2024; 11:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-45207
CVE-2023-45206,"An issue was discovered in Zimbra Collaboration (ZCS) 8.8.15, 9.0, and 10.0. Through the help document endpoint in webmail, an attacker can inject JavaScript or HTML code that leads to cross-site scripting (XSS). (Adding an adequate message to avoid malicious code will mitigate this issue.)","February 13, 2024; 11:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-45206
CVE-2023-26562,"In Zimbra Collaboration (ZCS) 8.8.15 and 9.0, a closed account (with 2FA and generated passwords) can send e-mail messages when configured for Imap/smtp.","February 13, 2024; 11:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-26562
CVE-2023-6516,"To keep its cache database efficient, `named` running as a recursive resolver occasionally attempts to clean up the database. It uses several methods, including some that are asynchronous: a small chunk of memory pointing to the cache element that can be cleaned up is first allocated and then queued for later processing. It was discovered that if the resolver is continuously processing query patterns triggering this type of cache-database maintenance, `named` may not be able to handle the cleanup events in a timely manner. This in turn enables the list of queued cleanup events to grow infinitely large over time, allowing the configured `max-cache-size` limit to be significantly exceeded.
This issue affects BIND 9 versions 9.16.0 through 9.16.45 and 9.16.8-S1 through 9.16.45-S1.","February 13, 2024; 9:15:46 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6516
CVE-2023-5680,"If a resolver cache has a very large number of ECS records stored for the same name, the process of cleaning the cache database node for this name can significantly impair query performance. 
This issue affects BIND 9 versions 9.11.3-S1 through 9.11.37-S1, 9.16.8-S1 through 9.16.45-S1, and 9.18.11-S1 through 9.18.21-S1.","February 13, 2024; 9:15:45 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-5680
CVE-2023-5679,"A bad interaction between DNS64 and serve-stale may cause `named` to crash with an assertion failure during recursive resolution, when both of these features are enabled.
This issue affects BIND 9 versions 9.16.12 through 9.16.45, 9.18.0 through 9.18.21, 9.19.0 through 9.19.19, 9.16.12-S1 through 9.16.45-S1, and 9.18.11-S1 through 9.18.21-S1.","February 13, 2024; 9:15:45 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-5679
CVE-2023-5517,"A flaw in query-handling code can cause `named` to exit prematurely with an assertion failure when:

  - `nxdomain-redirect <domain>;` is configured, and
  - the resolver receives a PTR query for an RFC 1918 address that would normally result in an authoritative NXDOMAIN response.
This issue affects BIND 9 versions 9.12.0 through 9.16.45, 9.18.0 through 9.18.21, 9.19.0 through 9.19.19, 9.16.8-S1 through 9.16.45-S1, and 9.18.11-S1 through 9.18.21-S1.","February 13, 2024; 9:15:45 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-5517
CVE-2023-4408,"The DNS message parsing code in `named` includes a section whose computational complexity is overly high. It does not cause problems for typical DNS traffic, but crafted queries and responses may cause excessive CPU load on the affected `named` instance by exploiting this flaw. This issue affects both authoritative servers and recursive resolvers.
This issue affects BIND 9 versions 9.0.0 through 9.16.45, 9.18.0 through 9.18.21, 9.19.0 through 9.19.19, 9.9.3-S1 through 9.11.37-S1, 9.16.8-S1 through 9.16.45-S1, and 9.18.11-S1 through 9.18.21-S1.","February 13, 2024; 9:15:45 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-4408
CVE-2023-6072,A cross-site scripting vulnerability in Trellix Central Management (CM) prior to 9.1.3.97129 allows a remote authenticated attacker to craft CM dashboard internal requests causing arbitrary content to be injected into the response when accessing the CM dashboard.,"February 13, 2024; 5:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6072
CVE-2023-51440,"A vulnerability has been identified in SIMATIC CP 343-1 (6GK7343-1EX30-0XE0) (All versions), SIMATIC CP 343-1 Lean (6GK7343-1CX10-0XE0) (All versions), SIPLUS NET CP 343-1 (6AG1343-1EX30-7XE0) (All versions), SIPLUS NET CP 343-1 Lean (6AG1343-1CX10-2XE0) (All versions). Affected products incorrectly validate TCP sequence numbers. This could allow an unauthenticated remote attacker to create a denial of service condition by injecting spoofed TCP RST packets.","February 13, 2024; 4:15:46 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51440
CVE-2023-50236,A vulnerability has been identified in Polarion ALM (All versions). The affected product is vulnerable due to weak file and folder permissions in the installation path. An attacker with local access could exploit this vulnerability to escalate privileges to NT AUTHORITY\SYSTEM.,"February 13, 2024; 4:15:46 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-50236
